reviewId,providerId,name,type,region,city,reviewCategory,batchKey,claimField,claimValue,claimRiskLevel,claimConfidence,claimScore,claimDecision,sourceType,sourceOwnerType,sourceUrls,auditRules,claimReason,requiredHumanAction,reviewPriority
claim:213d21b48010abefc3f57a64,gp-te-ara-tu-o-ng-ti-hine-35-3861-174-0698,Te Ara Tu o Ngāti Hine,gp,Northland,Kawakawa,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.nhht.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:5cd231a48d18470b7ebd029f,gp-te-korowai-hauora-o-hauraki-paeroa-37-3817-175-6707,Te Korowai Hauora o Hauraki - Paeroa,gp,Bay of Plenty,Paeroa,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:e2288acd56e1acf31d28f6d4,gp-te-manu-toroa-te-akau-hauora-37-6935-176-2655,Te Manu Toroa (Te Akau Hauora),gp,Bay of Plenty,Tauranga,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.temanutoroa.org.nz/papamoa,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:312b36d25cf6749e3459bde3,gp-te-puna-hauora-o-te-raki-paewhenua-health-social-services-36-7979-174-7006,Te Puna Hauora o te Raki Paewhenua - Health & Social Services,gp,Auckland,Birkdale,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://tepuna.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:1dc3b5be214c77556c97ec7c,gp-te-puna-hauora-o-te-raki-paewhenua-health-social-services-36-7950-174-7560,Te Puna Hauora o te Raki Paewhenua - Health & Social Services,gp,Auckland,Northcote,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://tepuna.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d7ff9951e3f5c39e7a37d0eb,gp-te-r-nanga-o-ng-ti-pikiao-general-practice-38-1365-176-2492,Te Rūnanga o Ngāti Pikiao - General Practice,gp,Rotorua and Taupo,Rotorua,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://pikiaorunanga.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:6bcab831404316b3a4be689d,gp-te-whare-hauora-o-raungaiti-37-7387-175-7379,Te Whare Hauora o Raungaiti,gp,Bay of Plenty,Waharoa,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:898b4dbc14ecc44ff91fa297,gp-toi-wh-nau-health-36-9241-174-7857,Toi Whānau Health,gp,Auckland,Onehunga,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.whanauhealth.nz,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:3f73f4ddaa84c96ebe64e67c,gp-t-tonu-hauora-37-7915-175-2828,Tū Tonu Hauora,gp,Waikato,Hamilton,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.tutonuhauora.co.nz,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:1fe84c41e58b046d9c669a15,gp-tui-ora-hauora-wh-nau-ng-motu-39-0687-174-0679,Tui Ora Hauora ā-Whānau Ngāmotu,gp,Taranaki,New Plymouth,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://tuiora.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d2d56726523c082b8fc7ae0d,gp-tui-ora-hauora-wh-nau-whaitara-39-0020-174-2353,Tui Ora Hauora ā-Whānau Whaitara,gp,Taranaki,Waitara,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://tuiora.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:78957f0ebfb14b8f27d060b2,gp-waikiwi-medical-centre-46-3792-168-3474,Waikiwi Medical Centre,gp,Southland,Invercargill,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:552489fc1c27344a31aa3f7d,gp-wh-nau-ora-community-clinic-kaikohe-35-4081-173-7970,Whānau Ora Community Clinic - Kaikohe,gp,Northland,Kaikohe,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:b0d3e47c7d7f30549fc5b2ab,gp-wh-nau-ora-community-clinic-mahia-road-37-0375-174-8887,Whānau Ora Community Clinic - Mahia Road,gp,Auckland,Wattle Downs,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.toa.org.nz,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:444beedbc6441be86b9ccb47,gp-wh-nau-ora-community-clinic-puhinui-road-36-9910-174-8512,Whānau Ora Community Clinic - Puhinui Road,gp,Auckland,Papatoetoe,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.whanauoracommunity.com/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:39f23d3b62db58a6f394e30f,gp-wh-nau-ora-community-clinic-pukekohe-37-2096-174-9097,Whānau Ora Community Clinic - Pukekohe,gp,Auckland,Pukekohe,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.whanauoracommunity.com/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:e349de34896104d7f10af0fb,gp-wh-nau-ora-community-clinic-te-waipounamu-43-5213-172-6990,Whānau Ora Community Clinic - Te Waipounamu,gp,Canterbury,Christchurch,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.whanauoracommunity.com/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:e978ac347a466056ecae1cc0,bay-of-plenty-adult-community-mental-health,Adult Community Mental Health Service | Bay of Plenty,public-service,Bay of Plenty,Tauranga and Whakatane,referral pathway review,referral pathway review|review|medium|referralSourceExcerpt|healthpoint|claim is usable but not strong enough for automatic resolution,referralSourceExcerpt,Referral requirements are not clearly published in the stored source fields.,medium,high,1,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/public/psychiatry/adult-community-mental-health-service-bay/,referral pathway review; review,claim is usable but not strong enough for automatic resolution,Quick human check or corroborating source.,medium
claim:3680951c078df5eed6329383,southland-southern-adult-community-mental-health,Adult Community Mental Health Services | Southern Southland,public-service,Southland,"Invercargill, Gore, and Wakatipu",referral pathway review,referral pathway review|review|medium|referralSourceExcerpt|healthpoint|claim is usable but not strong enough for automatic resolution,referralSourceExcerpt,Referral requirements are not clearly published in the stored source fields.,medium,high,1,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/public/psychiatry/adult-community-mental-health-services-southern/at/southland-hospital-invercargill/,referral pathway review; review,claim is usable but not strong enough for automatic resolution,Quick human check or corroborating source.,medium
claim:86fdcf648832373cac661045,west-coast-adult-community-mental-health,Adult Community Mental Health Services | West Coast,public-service,West Coast,"Greymouth, Hokitika, and Westport",referral pathway review,referral pathway review|review|medium|referralSourceExcerpt|healthpoint|claim is usable but not strong enough for automatic resolution,referralSourceExcerpt,"Public information suggests self-referral, online booking, or direct patient enquiry is available.",medium,high,1,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/adult-community-mental-health-services-west/at/te-nikau-grey-hospital/,referral pathway review; review,claim is usable but not strong enough for automatic resolution,Quick human check or corroborating source.,medium
claim:a9b2d2047a74e073af9855ee,bay-of-plenty-ancora-adult-adhd-psychiatry,AncorA Adult ADHD Clinic,psychiatrist,Bay of Plenty,Tauranga and nationwide telehealth,referral pathway review,referral pathway review|review|medium|referralSourceExcerpt|provider_owned|claim is usable but not strong enough for automatic resolution,referralSourceExcerpt,Referral requirements are not clearly published in the stored source fields.,medium,high,1,review,provider_owned,provider_owned,https://www.ancora.org.nz/,referral pathway review; review,claim is usable but not strong enough for automatic resolution,Quick human check or corroborating source.,medium
claim:0efc3630e19803a693cc3bf4,bay-of-plenty-anteris-private-psychiatry,Anteris Private Psychiatry,psychiatrist,Bay of Plenty,"Tauranga, Hamilton, and online",referral pathway review,referral pathway review|review|medium|referralSourceExcerpt|provider_owned|claim is usable but not strong enough for automatic resolution,referralSourceExcerpt,Public information points people to a GP or doctor referral pathway.,medium,high,1,review,provider_owned,provider_owned,https://www.anteris.nz/service-private-psychiatry,referral pathway review; review,claim is usable but not strong enough for automatic resolution,Quick human check or corroborating source.,medium
